ticker;asset_code;name;segment;market;category;isin;cfi;lot_size;currency;spec_code;institution_name;governance
PEAB3R;PEAB;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PEMA11M;PEMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PEMA11Q;PEMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PEMA11R;PEMA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PEPB34M;PEPB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PEPB34Q;PEPB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PEPB34R;PEPB;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PETR3M;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PETR3Q;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PETR3R;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PETR4M;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PETR4Q;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PETR4R;PETR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PFIZ34M;PFIZ;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PFIZ34Q;PFIZ;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PFIZ34R;PFIZ;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PFRM3M;PFRM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PFRM3Q;PFRM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PFRM3R;PFRM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PGCO34M;PGCO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PGCO34Q;PGCO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PGCO34R;PGCO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PGMN3M;PGMN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PGMN3Q;PGMN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PGMN3R;PGMN;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PHGN34M;PHGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PHGN34Q;PHGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PHGN34R;PHGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PHMO34M;PHMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PHMO34Q;PHMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PHMO34R;PHMO;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PINE3M;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PINE3Q;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PINE3R;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PINE4M;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PINE4Q;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PINE4R;PINE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLAG11M;PLAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLAG11Q;PLAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLAG11R;PLAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLAS3M;PLAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLAS3Q;PLAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLAS3R;PLAS;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLCA11M;PLCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLCA11Q;PLCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLCA11R;PLCA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLPL3M;PLPL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLPL3Q;PLPL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLPL3R;PLPL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PLRI11M;PLRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLRI11Q;PLRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PLRI11R;PLRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMAM3M;PMAM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PMAM3Q;PMAM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PMAM3R;PMAM;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PMIS11M;PMIS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMIS11Q;PMIS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMIS11R;PMIS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMLL11M;PMLL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMLL11Q;PMLL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PMLL11R;PMLL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PNVL3M;PNVL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PNVL3Q;PNVL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PNVL3R;PNVL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO3M;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO3Q;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO3R;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO4M;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO4Q;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POMO4R;POMO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PORD11M;PORD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PORD11Q;PORD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PORD11R;PORD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
POSI3M;POSI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POSI3Q;POSI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
POSI3R;POSI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PPLA11M;PPLA;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
PPLA11Q;PPLA;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
PPLA11R;PPLA;;Equity Block Trading Lot;EQUITY-CASH;UNIT;;;;BRL;;;
PQAG11M;PQAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PQAG11Q;PQAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PQAG11R;PQAG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PQDP11M;PQDP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PQDP11Q;PQDP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PQDP11R;PQDP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRIO3M;PRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRIO3Q;PRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRIO3R;PRIO;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRNR3M;PRNR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRNR3Q;PRNR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRNR3R;PRNR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PRSN11M;PRSN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRSN11Q;PRSN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRSN11R;PRSN;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRSV11M;PRSV;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRSV11Q;PRSV;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PRSV11R;PRSV;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PSEC11M;PSEC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PSEC11Q;PSEC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PSEC11R;PSEC;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PSKY34M;PSKY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PSKY34Q;PSKY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PSKY34R;PSKY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PSSA3M;PSSA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PSSA3Q;PSSA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PSSA3R;PSSA;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTBL3M;PTBL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTBL3Q;PTBL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTBL3R;PTBL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT3M;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT3Q;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT3R;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT4M;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT4Q;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PTNT4R;PTNT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
PVBI11M;PVBI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PVBI11Q;PVBI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PVBI11R;PVBI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
PYPL34M;PYPL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PYPL34Q;PYPL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
PYPL34R;PYPL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1RV34M;Q1RV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1RV34Q;Q1RV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1RV34R;Q1RV;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1UA34M;Q1UA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1UA34Q;Q1UA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q1UA34R;Q1UA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q2SC34M;Q2SC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q2SC34Q;Q2SC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
Q2SC34R;Q2SC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
QCOM34M;QCOM;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
QCOM34Q;QCOM;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
QCOM34R;QCOM;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
QUAL3M;QUAL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
QUAL3Q;QUAL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
QUAL3R;QUAL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
R1CL34M;R1CL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1CL34Q;R1CL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1CL34R;R1CL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1DY34M;R1DY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1DY34Q;R1DY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1DY34R;R1DY;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1EG34M;R1EG;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1EG34Q;R1EG;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1EG34R;R1EG;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1IN34M;R1IN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1IN34Q;R1IN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1IN34R;R1IN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1KU34M;R1KU;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1KU34Q;R1KU;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1KU34R;R1KU;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1LC34M;R1LC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1LC34Q;R1LC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1LC34R;R1LC;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1MD34M;R1MD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1MD34Q;R1MD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1MD34R;R1MD;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1YA34M;R1YA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1YA34Q;R1YA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R1YA34R;R1YA;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2BL34M;R2BL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2BL34Q;R2BL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2BL34R;R2BL;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2HH34M;R2HH;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2HH34Q;R2HH;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
R2HH34R;R2HH;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
RADL3M;RADL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RADL3Q;RADL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RADL3R;RADL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIL3M;RAIL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIL3Q;RAIL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIL3R;RAIL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIZ4M;RAIZ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIZ4Q;RAIZ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAIZ4R;RAIZ;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RANI3M;RANI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RANI3Q;RANI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RANI3R;RANI;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT3M;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT3Q;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT3R;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT4M;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT4Q;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RAPT4R;RAPT;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RBDS11M;RBDS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBDS11Q;RBDS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBDS11R;RBDS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBFM11M;RBFM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBFM11Q;RBFM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBFM11R;RBFM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHG11M;RBHG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHG11Q;RBHG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHG11R;RBHG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHY11M;RBHY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHY11Q;RBHY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBHY11R;RBHY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBIR11M;RBIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBIR11Q;RBIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBIR11R;RBIR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBLG11M;RBLG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBLG11Q;RBLG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBLG11R;RBLG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBOP11M;RBOP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBOP11Q;RBOP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBOP11R;RBOP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRD11M;RBRD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRD11Q;RBRD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRD11R;RBRD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRI11M;RBRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRI11Q;RBRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRI11R;RBRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRL11M;RBRL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRL11Q;RBRL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRL11R;RBRL;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRP11M;RBRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRP11Q;RBRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRP11R;RBRP;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRR11M;RBRR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRR11Q;RBRR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRR11R;RBRR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRS11M;RBRS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRS11Q;RBRS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRS11R;RBRS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRX11M;RBRX;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRX11Q;RBRX;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRX11R;RBRX;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRY11M;RBRY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRY11Q;RBRY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBRY11R;RBRY;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBTS11M;RBTS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBTS11Q;RBTS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBTS11R;RBTS;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBVA11M;RBVA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBVA11Q;RBVA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RBVA11R;RBVA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCFA11M;RCFA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCFA11Q;RCFA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCFA11R;RCFA;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRB11M;RCRB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRB11Q;RCRB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRB11R;RCRB;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRI11M;RCRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRI11Q;RCRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCRI11R;RCRI;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RCSL3M;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RCSL3Q;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RCSL3R;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RCSL4M;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RCSL4Q;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RCSL4R;RCSL;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RDOR3M;RDOR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RDOR3Q;RDOR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RDOR3R;RDOR;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RECD11M;RECD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECD11Q;RECD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECD11R;RECD;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECM11M;RECM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECM11Q;RECM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECM11R;RECM;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECR11M;RECR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECR11Q;RECR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECR11R;RECR;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECT11M;RECT;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECT11Q;RECT;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECT11R;RECT;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RECV3M;RECV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RECV3Q;RECV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
RECV3R;RECV;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
REDE3M;REDE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
REDE3Q;REDE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
REDE3R;REDE;;Equity Block Trading Lot;EQUITY-CASH;SHARES;;;;BRL;;;
REGN34M;REGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
REGN34Q;REGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
REGN34R;REGN;;Equity Block Trading Lot;EQUITY-CASH;BDR;;;;BRL;;;
RELG11M;RELG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RELG11Q;RELG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
RELG11R;RELG;;Equity Block Trading Lot;EQUITY-CASH;FUNDS;;;;BRL;;;
